link,title,agency,housing_type,city,details,rent,charges,rent_info,criteria,energy_rating,gas_rating,description
https://www.seloger.com/annonces/locations/appartement/toulouse-31/minimes-barriere-de-paris/151723303.htm,Location appartement 3 pièces Toulouse - appartement F3/T3/3 pièces 57m² 677€/mois,cabinet claude sanchez,Appartement,Toulouse,                location appartement 57m² toulouse - minimes-barrière de paris            ,677,CC,None,Ascenseur ; 1 Balcon ; Surface de 57 m² ; Au 6ème étage ; 3 Pièces ; 2 Chambres ; 1 Salle de bain ; 1 Toilette ; Toilettes Séparées ; Rangements ; Chauffage individuel gaz ; Entrée ; Séjour ; Interphone ; Digicode ; Calme,20.0,5.0,"Quartier BORDEROUGE, Résidence NEAPOLIS, de standing, récente, calme, sécurisée.
Location T3 lumineux, entrée, séjour, balcon, cuisine ouverte, 2 chambres avec placard de
rangement, salle de bain avec radiateur, meuble 1 vasque, baignoire, WC séparé.
## Loyer cc comprend (Chauffage collectif; eau chaude collectif, ordures ménagères inclus.!!) ##
Parking en sous-sol.
A voir ABSOLUMENT.
Au pied du métro "" Borderouge "" ligne B, bus à 100 m, proximité des commerces, Carrefour Market
à 100 m, Commerce de bouche en pied d'immeuble, Poste, Mairie de quartier, cinéma multiplexe
autour de la place. Espace vert à proximité.
Contact Commercial Service Location."
https://www.seloger.com/annonces/locations/appartement/toulouse-31/croix-daurade-borderouge-paleficat-trois-cocus-/152605673.htm,Location appartement 3 pièces Toulouse - appartement F3/T3/3 pièces 65m² 692€/mois,soprim,Appartement,Toulouse,                location appartement 65m² toulouse - croix daurade-borderouge-paleficat-trois cocus             ,692,CC,None,"Ascenseur ; 1 Balcon ; Orientation Ouest, Sud ; Surface de 65 m² ; Année de construction 2010 ; Bâtiment de 3 étages ; Au 1er étage ; 3 Pièces ; 2 Chambres ; 1 Salle de bain ; 1 Toilette ; Toilettes Séparées ; Rangements ; Chauffage individuel électrique ; Séjour ; Séjour de 36 m² ; 1 Parking ; Calme",174.0,7.0,"A LOUER T3 - TOULOUSE / CROIX DAURADE - SÉJOUR 36 m² - GRAND BALCON EXPOSÉ SUD OUEST - PARKING - Croix daurade - Au CALME, à 2 pas des commerces et des transports avec accès rocade rapide. Cette petite résidence récente de 12 appartements offre de nombreux avantages. Ce charmant T3 bénéficie d'une GRANDE pièce à vivre de 36 m² ouvert sur un GRAND balcon exposé SUD OUEST sans vis-à-vis. Cuisine ouverte équipée. 2 chambres avec placard. 1 salle de bain. WC séparés. 1 place de parking en sous-sol. Location T3 TOULOUSE, GARANT ACCEPTE SOUS CONDITIONS. N'hésitez pas à nous contacter SOPRIM pour toute demande de visite. Retrouvez l'adresse de cet appartement, réf 00830022 - 429. Loyer de 692,00 euros par mois charges comprises dont 75,00 euros par mois de provision pour charges (soumis à la régularisation annuelle).
 Les honoraires charge locataire sont de 593,00 euros (soit 9,12 euros/m²) dont 195,00 euros pour état des lieux (soit 3,00 euros/m²)."
https://www.seloger.com/annonces/locations/appartement/toulouse-31/minimes-barriere-de-paris/152735771.htm,"Location appartement 3 pièces Toulouse - appartement F3/T3/3 pièces 65,77m² 759€/mois",square habitat,Appartement,Toulouse,"                location appartement 65,77m² toulouse - minimes-barrière de paris            ",759,CC,"
                        Loyer : 759 € / mois charges comprises, dont :- Complément de loyer : 0 €- Provisions pour charges avec regularisation annuelle : 60 €Honoraires TTC à la charge du locataire : 821.64 €- Dont honoraires TTC réalisation état des lieux : 163.94 €Dépôt de garantie : 699 €
","Ascenseur ; 1 Balcon ; Surface de 65,77 m² ; Année de construction 2009 ; Au 1er étage ; 3 Pièces ; 2 Chambres ; 1 Salle de bain ; 1 Toilette ; Toilettes Séparées ; Rangements ; Chauffage individuel électrique ; Cuisine coin cuisine équipé",144.0,7.0,"TOULOUSE / PONTS JUMEAUX - Dans une résidence récente, sécurisée et proche de toutes commodités. Appartement de Type T3 de 65.77m² comprenant une belle pièce de vie, une cuisine semi ouverte avec de multiples rangements, deux chambres avec placards, une salle de bains avec double vasque et WC séparés. Une place de stationnement en sous-sol."
https://www.seloger.com/annonces/locations/appartement/toulouse-31/capitole/152746759.htm,Location Studio Toulouse - 451€/mois - appartement F1/T1/1 pièce 25m²,cabinet claude sanchez,Appartement,Toulouse,                location appartement 25m² toulouse - capitole            ,451,CC,None,Ascenseur ; Vue ; Surface de 25 m² ; Au 4ème étage ; 1 Pièce ; 1 Salle de bain ; 1 Toilette ; Rangements ; Chauffage individuel électrique ; Cuisine coin cuisine ; Entrée ; Séjour de 14 m² ; Interphone,277.0,12.0,"Compans/Amidonniers. Studio de 25 m² dans résidence bien entretenue.
Il se compose d'une entrée avec placard, une salle de bains avec WC, une grande pièce à vivre
et d'un recoin avec kitchenette.
Il est au 4ème étage avec vue dégagée sans vis à vis. L'appartement dispose d'un cellier et
d'une place de parking couverte.
Contact agence."
https://www.seloger.com/annonces/locations/appartement/toulouse-31/lalande-grand-selve/144280887.htm,"Location appartement 3 pièces Toulouse - appartement F3/T3/3 pièces 54,81m² 670€/mois",elyade gerance,Appartement,Toulouse,"                location appartement 54,81m² toulouse - lalande-grand selve            ",670,CC,"
                        Loyer : 670 € / mois charges comprises, dont :- Complément de loyer : 0 €- Provisions pour charges avec regularisation annuelle : 70 €Honoraires TTC à la charge du locataire : 670 €- Dont honoraires TTC réalisation état des lieux : 164.43 €Dépôt de garantie : 600 €
","1 Terrasse ; Gardien ; Surface de 54,81 m² ; Année de construction 1901 ; Au 3ème étage ; 3 Pièces ; 2 Chambres ; 1 Salle de bain ; 1 Toilette ; Toilettes Séparées ; Rangements ; Chauffage individuel électrique ; Entrée ; Séjour ; 1 Box ; Interphone",136.0,5.0,"Cette résidence sécurisée est située à 1.2km de la marie d'Aucamville et à 6 minutes de la station de métro les Trois Cocus. Vous trouverez tous les commerces et services de proximité.
 
Elle propose un appartement T3 doté d'équipements fonctionnels et de prestations de qualité: entrée avec placard, séjour, cuisine, 2 chambres avec placards, salle de bains aménagée avec sèche serviette, WC avec placard, grande terrasse et parking aérien, ascenseur et interphone.
 
Louez un logement avec Elyade et bénéficiez gratuitement pendant 1 mois d'ALLOLILY, le service de conciergerie privée accessible à tous (sans obligation de souscription)!
Pour plus d'informations, contactez notre agence. Photos non contractuelles.
 
Mandat 2141. Possibilité Loca-Pass. Voir conditions en agence.
VISITES ET RÉSERVATIONS
* (*Appel non surtaxé) ou."
https://www.seloger.com/annonces/locations/appartement/toulouse-31/croix-daurade-borderouge-paleficat-trois-cocus-/146595021.htm,"Location appartement 3 pièces Toulouse - appartement F3/T3/3 pièces 61,65m² 680€/mois",sogem,Appartement,Toulouse,"                location appartement 61,65m² toulouse - croix daurade-borderouge-paleficat-trois cocus             ",680,CC,"
                        Loyer : 680 € / mois charges comprises, dont :- Complément de loyer : 0 €- Provisions pour charges avec regularisation annuelle : 90 €Honoraires TTC à la charge du locataire : 0 €- Dont honoraires TTC réalisation état des lieux : 0 €Dépôt de garantie : 590 €
","Ascenseur ; 1 Terrasse ; Surface de 61,65 m² ; Année de construction 2002 ; Au 1er étage ; 3 Pièces ; 2 Chambres ; 1 Salle de bain ; Rangements ; Chauffage individuel électrique ; Cuisine séparée ; Entrée ; Séjour ; 1 Parking ; Calme",147.0,5.0,"SANS FRAIS D'AGENCE
Quartier BORDEROUGE/Avenue Bourges MAUNOURY: à louer dans résidence calme, appartement de type 3, en parfait état, se composant: d'une entrée dégagement avec placard, un vaste séjour accès sur terrasse, une cuisine indépendante, 2 chambres avec rangements, un WC, une salle de bains avec double vasque. Réservé aux salariés du secteur privé - éligibilité en fonction du revenu fiscal de référence - avis d'imposition 2019 sur les revenus de 2018, nous consulter pour les conditions de location. Contacts SOGEM: /."
https://www.seloger.com/annonces/locations/appartement/toulouse-31/croix-daurade-borderouge-paleficat-trois-cocus-/149425457.htm,"Location appartement 3 pièces Toulouse - appartement F3/T3/3 pièces 57,42m² 674€/mois",elyade gerance,Appartement,Toulouse,"                location appartement 57,42m² toulouse - croix daurade-borderouge-paleficat-trois cocus             ",674,CC,"
                        Loyer : 674 € / mois charges comprises, dont :- Complément de loyer : 0 €- Provisions pour charges avec regularisation annuelle : 140 €Honoraires TTC à la charge du locataire : 674 €- Dont honoraires TTC réalisation état des lieux : 172.26 €Dépôt de garantie : 534 €
","1 Balcon ; Gardien ; Surface de 57,42 m² ; Année de construction 1901 ; Au rez-de-chaussée ; 3 Pièces ; 2 Chambres ; 1 Salle de bain ; 1 Salle d'eau ; 1 Toilette ; Toilettes Séparées ; Rangements ; Chauffage gaz collectif radiateur ; Entrée ; Séjour ; 1 Box ; 1 Parking ; Interphone",46.0,11.0,"Appartement T3 avec eau et chauffage inclus dans vos charges. Il bénéficie de prestations soignées: entrée avec placard, séjour/cuisine et placards ouvrant sur balcon, salle d'eau aménagée avec double vasque, WC séparé, 2 chambres avec placards, parking sous-sol, ascenseur, interphone.
Cette résidence se situe à Toulouse à environ 15 minutes de marche du métro de Borderouge
 
Louez un logement avec Elyade et bénéficiez gratuitement pendant 1 mois d'ALLOLILY, le service de conciergerie privée accessible à tous (sans obligation de souscription)!
Pour plus d'informations, contactez notre agence.
 
Mandat 5155. Possibilité Loca-Pass. Voir conditions en agence.
VISITES ET RÉSERVATIONS
* (*Appel non surtaxé) ou."
https://www.seloger.com/annonces/locations/appartement/toulouse-31/bonnefoy-la-roseraie-gramont/149860003.htm,"Location appartement 3 pièces Toulouse - appartement F3/T3/3 pièces 73,15m² 780€/mois",adl immobilier,Appartement,Toulouse,"                location appartement 73,15m² toulouse - bonnefoy - la roseraie - gramont            ",780,CC,None,"Ascenseur ; 1 Balcon ; Surface de 73,15 m² ; Bâtiment de 9 étages ; Au 1er étage ; 3 Pièces ; 2 Chambres ; 1 Salle d'eau ; 1 Toilette ; Toilettes Séparées ; Rangements ; Chauffage gaz collectif radiateur ; Cuisine séparée équipée ; Entrée ; Séjour ; 1 Parking",140.0,32.0,"LA ROSERAIE T3 73 M² - Bonnefoy - Roseraie- Gramont - Jolimont - LA ROSERAIE - Au pied du métro, dans une résidence des années 70 avec ascenseur, grand appartement T3 de 73 m² au 1er étage comprenant une entrée, un vaste séjour avec balcon, une cuisine séparée équipée (plaques, four, hotte, évier, meubles hauts et bas) et un cellier attenant. Deux chambres séparées avec rangements, une salle d'eau, WC. Eau froide, chauffage et eau chaude compris dans les charges. Une place de parking en sous-sol complète ce bien. ADL Immobilier: – Ou contacter: Sandra CARAVACA. Loyer de 780,00 euros par mois charges comprises dont 130,00 euros par mois de provision pour charges (soumis à la régularisation annuelle).
 Les honoraires charge locataire sont de 760,74 euros (soit 10,40 euros/m²) dont 219,45 euros pour état des lieux (soit 3,00 euros/m²)."
https://www.seloger.com/annonces/locations/appartement/toulouse-31/sept-deniers-ginestous/151928441.htm,Location appartement 3 pièces Toulouse - appartement Duplex F3/T3/3 pièces 74m² 888€/mois,soprim,Appartement,Toulouse,                location appartement 74m² toulouse - sept deniers-ginestous            ,888,CC,None,1 Terrasse ; Orientation Sud ; Duplex ; Surface de 74 m² ; Année de construction 2013 ; Bâtiment de 3 étages ; Au rez-de-chaussée ; 3 Pièces ; 2 Chambres ; 1 Salle de bain ; 1 Salle d'eau ; 1 Toilette ; Rangements ; Chauffage gaz collectif radiateur ; Entrée ; Séjour ; Séjour de 30 m² ; 1 Parking,53.0,12.0,"A LOUER GRAND T3 DUPLEX - TLSE/ 7 DENIERS / PONT JUMEAUX - Proche stade Ernest Wallon - TERRASSE ET JARDIN - PARKING SOUS-SOL - PROCHE BORDS DE GARONNE - Sept Deniers - Aux portes de Blagnac, résidence récente, idéalement située pour rejoindre rapidement le pôle aéronautique grâce à un accès rocade direct, le bord de la Garonne et le port de l'Embouchure ne sont qu'à quelques minutes à pied. Les transports, commerces, écoles et Stade Ernest Wallon sont également à proximité. Visitez ce superbe duplex de 74 m² en rez-de-jardin. Au rez-de-chaussée: une entrée, un GRAND séjour de 30m² avec cuisine ouverte et équipée, donnant sur une GRANDE terrasse de 9 m² avec un GRAND jardin de 87 m², exposés plein SUD, une salle d'eau avec WC. A l'étage, deux SPACIEUSES chambres avec placard, une salle de bain avec WC. Une place de parking attitrée en sous-sol complète la location. LOCATION T3 DUPLEX, AVEC GARANTS ACCEPTÉS SOUS CONDITIONS. Retrouvez l'adresse exacte de ce bien réf 01200009-429. Pour toutes demandes de visites, contactez-nous Loyer de 888,00 euros par mois charges comprises dont 125,00 euros par mois de provision pour charges (soumis à la régularisation annuelle).
 Les honoraires charge locataire sont de 770,00 euros (soit 10,41 euros/m²) dont 221,00 euros pour état des lieux (soit 2,99 euros/m²)."
https://www.seloger.com/annonces/locations/appartement/toulouse-31/saint-cyprien/152095109.htm,Location appartement 3 pièces Toulouse - appartement F3/T3/3 pièces 80m² 890€/mois,sogem,Appartement,Toulouse,                location appartement 80m² toulouse - saint cyprien            ,890,CC,"
                        Loyer : 890 € / mois charges comprises, dont :- Complément de loyer : 0 €- Provisions pour charges avec regularisation annuelle : 90 €Honoraires TTC à la charge du locataire : 900 €- Dont honoraires TTC réalisation état des lieux : 0 €Dépôt de garantie : 800 €
",Ascenseur ; 1 Balcon ; Surface de 80 m² ; Année de construction 1974 ; Au 5ème étage ; 3 Pièces ; 2 Chambres ; 1 Salle d'eau ; Rangements ; Cuisine séparée ; Entrée ; Séjour ; 1 Parking,,,À louer Grand T3 de 80 m² au 5e étage d'une résidence avec ascenseur. Appartement traversant avec double balcon sans vis-à-vis. Proximité immédiate des bords de Garonne. Grande Entrée avec Placard. Séjour et Cuisine séparée avec deux balcons. Deux chambres avec placards. Salle de bain et WC Séparé. Chauffage individuel au gaz. Place de parking extérieure sécurisée et cellier. Contacts SOGEM: /.
https://www.seloger.com/annonces/locations/appartement/toulouse-31/minimes-barriere-de-paris/152340851.htm,"Location appartement 2 pièces Toulouse - appartement F2/T2/2 pièces 40,7m² 580€/mois",pure gestion locative,Appartement,Toulouse,"                location appartement 40,7m² toulouse - minimes-barrière de paris            ",580,CC,"
                        Loyer : 580 € / mois charges comprises, dont :- Provisions pour charges avec regularisation annuelle : 130 €Honoraires TTC à la charge du locataire : 405 €- Dont honoraires TTC réalisation état des lieux : 121.5 €Dépôt de garantie : 450 €
","1 Balcon ; Balcon de 14 m² ; Surface de 40,7 m² ; Année de construction 2015 ; Au 3ème étage ; 2 Pièces ; 1 Chambre ; 1 Salle d'eau ; 1 Toilette ; Toilettes Séparées ; Rangements ; Chauffage gaz collectif ; Cuisine coin cuisine ; Entrée ; Séjour ; Séjour de 18 m²",35.0,8.0,"SOLARYS
Résidence située à Toulouse - A proximité de toutes les commodités et à deux pas du Parc de la Maourine. L'arrêt de métro ""Trois cocus"" se situe à 10 mn à pied de la résidence.
Situé au 3ème étage, bel appartement de 40,70 m² avec grand balcon de 14,10 m². Composé d'une entrée, d'un séjour avec coin cuisine ouvert équipé (évier, meuble sous évier, plaque de cuisson, hotte, réfrigérateur, rangements haut et bas) donnant sur l'extérieur, d'une chambre et d'une salle d'eau (douche, meuble vasque) et d'un WC indépendant.
Frais d'état des lieux 3 euros/m² en sus des honoraires de location. PURE GESTION."
